Grid Points: ,207, Sl= ,0.3005107714454874
x_axis,u,Temperature,rho,Pressure,N2,H2,H,O2,O,H2O,OH,H2O2,HO2,CO,CO2,CH4,CH3,CH3OH,CH2O,C2H6,C2H4,C2H2,w_N2,w_H2,w_H,w_O2,w_O,w_H2O,w_OH,w_H2O2,w_HO2,w_CO,w_CO2,w_CH4,w_CH3,w_CH3OH,w_CH2O,w_C2H6,w_C2H4,w_C2H2,FwRate_1,RvRate_1,NetRate_1,Heat_release
0.0106318359375,1.4177248848597261,1307.9934084159026,0.3133279785544724,129999.99999999999,0.7140499197238248,0.002298693851060716,1.1741871813518526e-05,0.11470995788586405,2.298857663443618e-05,0.0764321964239926,6.35650981630095e-05,1.8418024458922974e-05,0.0002171881041182072,0.03717628911771555,0.023612627604661426,0.025240696284660347,0.0006405101922488617,0.00032132341486262633,0.0010491417325667193,0.0018051593668784274,0.00163217642770737,0.0006974040765559131,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,1551167433.7538419
0.010634765625,1.4331931969194864,1321.8793122308127,0.3099462607513489,129999.99999999999,0.7141428361415864,0.0023100061125676287,1.2620611700042815e-05,0.11291202594656113,2.476052343355269e-05,0.07744294102157144,6.905177948285916e-05,1.7839695155402984e-05,0.00021741578861199376,0.03785649256866065,0.024174516632466843,0.024605036385578188,0.0006736721845108948,0.00031684108989234373,0.001055122924851662,0.0017964036820590946,0.0016582301862486696,0.0007141840644941411,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,1647776432.6048238
0.0106376953125,1.4486675016577668,1335.7632581759322,0.3066354921409729,129999.99999999999,0.7142376400756514,0.002321183242899911,1.3557911314952904e-05,0.11110170473215945,2.664335996287311e-05,0.07845537170811044,7.499610193884996e-05,1.7250123630933947e-05,0.00021755104795481586,0.038541296995030026,0.02474504673015184,0.02396794273674646,0.0007076799539927632,0.000312186370083365,0.0010607495649336846,0.0017844026692057668,0.0016834648206985612,0.0007313286746277137,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,1748263525.5414264
0.010640624999999999,1.4641403365421388,1349.6385025783463,0.3033950101863577,129999.99999999999,0.7143342754710537,0.0023322143491047893,1.4556790169983014e-05,0.10927967318245216,2.8641920093601626e-05,0.07946903876040218,8.143032215963763e-05,1.665095221856496e-05,0.0002175876762860187,0.03923036776539027,0.025324196485045945,0.023329853981321615,0.0007424624717599722,0.00030736101708574376,0.0010659965658387643,0.001769119869471121,0.0017077338836010284,0.0007488347401308382,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,1852553897.794695
0.010643554687499997,1.4796039837163626,1363.4980997266712,0.30022416620136017,129999.99999999999,0.7144326782375021,0.0023430878523287187,1.5620310633928695e-05,0.10744665602626398,3.076107972808512e-05,0.08048346841074724,8.83882070627083e-05,1.6043943955423554e-05,0.000217519857993457,0.03992334361509009,0.025911935675716695,0.022691232828501703,0.0007779370941699969,0.0003023674860320462,0.0010708373387116955,0.0017505385530362958,0.0017308832316008927,0.000766695729112304,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,1960547555.0950878
0.010646484374999998,1.4950504748244307,1377.3349090823504,0.2971223244965142,129999.99999999999,0.7145327758539513,0.0023537914848676404,1.6751564451806343e-05,0.1056034248257717,3.3005744418750255e-05,0.08149816261042846,9.590500988243562e-05,1.54309714839651e-05,0.00021734222867302063,0.04061983547481462,0.026508224765904937,0.02205256580973226,0.0008140092031711781,0.00029720896237462116,0.0010752439374176156,0.0017286630261624948,0.0017527519166765702,0.0007849012363948593,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,2072118897.362646
0.010649414062499998,1.5104715972425604,1391.14160372551,0.29408886147239105,129999.99999999999,0.7146344870261214,0.0023643122938832085,1.7953657494115883e-05,0.10375079888006603,3.538083613652581e-05,0.08251259894632666,0.00010401742942446703,1.4814002673357632e-05,0.00021704991286417995,0.0413194253350886,0.027113014397974488,0.02141436282403864,0.0008505719655458545,0.00029188939308022867,0.0010791872170236925,0.001703519760834626,0.0017731732812076729,0.0008034364710119777,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,2187116475.392483
0.010652343749999998,1.5258589017482533,1404.910680012778,0.29112316467170574,129999.99999999999,0.7147377214076974,0.002374636652552884,1.9229692713715065e-05,0.10188964596625855,3.789127921480577e-05,0.08352623072783742,0.00011276355045590879,1.4195083036459047e-05,0.00021663853777296842,0.042021665160910986,0.027726244890186644,0.02077715645572505,0.0008875062290966652,0.0002864135113737577,0.0010826370019690402,0.0016751583109950834,0.0017919762618993358,0.0008222817515118016,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,2305362884.030244
0.010655273437499998,1.5412037116574449,1418.6344684221929,0.28822463179881985,129999.99999999999,0.7148423793958129,0.00238475027938192,2.058275131647561e-05,0.10002088289323076,4.054198550985661e-05,0.08453848726099777,0.00012218276318243948,1.3576315144544111e-05,0.00021610422339810565,0.042726075873427846,0.02834784574260829,0.020141501049083098,0.0009246805732989018,0.00028078685425770536,0.0010855622603491378,0.0016436519802745485,0.0018089869032841587,0.0008414120219504652,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,2426654743.6778855
0.010658203124999998,1.5564971334666664,1432.3051455623756,0.2853926697121996,129999.99999999999,0.7149483520110339,0.0023946382663445477,2.201587218396256e-05,0.09814547583969041,4.3337838832445435e-05,0.0855487743261673,0.00013231565987196613,1.2959835373705966e-05,0.00021544355068977463,0.043432146418635784,0.028977735156967877,0.019507971526624715,0.000961951531011511,0.00027501577209221073,0.0010879312817674218,0.001609098208096853,0.0018240300764958267,0.0008607964018474205,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,2550762726.526171
0.010661132812499998,1.5717300690456948,1445.9147473284233,0.2826266933921717,129999.99999999999,0.715055520871368,0.0024042851164395654,2.353202962141436e-05,0.09626444044486714,4.6283678716958494e-05,0.08655647487465928,0.0001432039068651945,1.2347788447066225e-05,0.00021465351051857854,0.04413933294638418,0.029615819576253984,0.01887716193974382,0.000999163996403753,0.0002691074296021514,0.0010897118575133229,0.0015716186441374863,0.0018369313933315498,0.0008803977833966279,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,2677431593.746593
0.010664062499999998,1.586893229436233,1459.4551831947406,0.27992612488317464,129999.99999999999,0.7151637582688373,0.0024136747911419894,2.513410954179182e-05,0.09437884161721632,4.9384283602137434e-05,0.08756094995836258,0.00015489009047039734,1.1742300358209802e-05,0.0002137314372452212,0.04484705812623463,0.030261993250302033,0.018249683743624064,0.0010361518322708975,0.0002630697977826885,0.0010908714632505848,0.0015313588853894144,0.001847519299409216,0.0009001724889380011,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,2806380223.352864
0.010666992187499998,1.6019771503222784,1472.9182516439082,0.27729039220694457,129999.99999999999,0.7152729273558683,0.0024227907681082504,2.6824884235987724e-05,0.09248979302422872,5.264435350065353e-05,0.08856153990459534,0.0001674175355742993,1.1145450365998234e-05,0.00021267493150208913,0.04555471062982064,0.030916137834010468,0.017626163791650672,0.001072738687347294,0.0002569116363016481,0.001091377445768998,0.0014884878555377885,0.0018556273236349174,0.0009200700011602908,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,2937301623.592014
0.010669921874999998,1.6169722092462553,1486.2956567394945,0.2747189282408833,129999.99999999999,0.7153828824471757,0.0024316161093483066,2.8606985919743365e-05,0.09059845622515304,5.606849223219047e-05,0.08955756574616344,0.00018083009621244398,1.0559242831769832e-05,0.00021148177738428467,0.04626164481201464,0.031578122025149834,0.017007242048538002,0.001108739031059053,0.0002506424661444838,0.0010911972165067224,0.0014431968129269162,0.0018610964544219263,0.0009400327777899876,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,3069862941.65907
0.010672851562499999,1.631868644650382,1499.5790258582338,0.27221116955439245,129999.99999999999,0.7154934694409589,0.0024401335399158145,3.048287928862545e-05,0.08870603940837737,5.966118928594644e-05,0.09054833091384602,0.00019517191782693268,9.985579720426806e-06,0.00021014985957477114,0.04696718062524385,0.032247801248948785,0.016393569025814674,0.0011439594093888192,0.0002442725324126834,0.00109029845536109,0.0013956979810312124,0.0018637776063746023,0.0009599961616616213,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,3203705490.766233
0.010675781249999999,1.64665657682386,1512.7599286022844,0.26976655519527665,129999.99999999999,0.7156045263611306,0.002448325536989242,3.245483335270406e-05,0.08681379569657084,6.342680136325719e-05,0.09153312319529534,0.00021048717149008155,9.426234601989396e-06,0.000208677085987465,0.04767060380252129,0.03292501739673476,0.015785802948160062,0.0011781999211702247,0.0002378127573660254,0.0010886493286893799,0.0013462228038794348,0.0018635341347335796,0.0009798883960777268,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,3338444829.2378883
0.010678710937499999,1.66132603083236,1525.8298969145817,0.2673845254184427,129999.99999999999,0.7157158840199702,0.002456174429025332,3.452489286136863e-05,0.08492302098558642,6.7369533629501e-05,0.09251121696063472,0.00022681976097890333,8.882828966748732e-06,0.0002070613213088855,0.04837116634502062,0.03360959862584441,0.0151846066642808,0.0012112559092327091,0.000231274683988907,0.001086218725321969,0.0012950198381390038,0.0018602443490598644,0.0009996307542394168,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,3473670933.046843
0.010681640624999999,1.6758669614963349,1538.7804464191418,0.26506452034998534,129999.99999999999,0.7158273667981074,0.0024636625044650727,3.669484966494118e-05,0.08303505128762222,7.149342067704615e-05,0.09348187565089715,0.00024421300423324186,8.356811604375053e-06,0.00020530033637030287,0.04906808734920863,0.03430135922777274,0.014590644321455203,0.0012429198554499547,0.00022467041055625536,0.0010829765138786504,0.001242352303304069,0.0018538039727175654,0.0010191377902266326,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,3608948508.2412224
0.010684570312499999,1.69026928046866,1551.6030990032934,0.2628059785812613,129999.99999999999,0.7159387935361303,0.002470772129265767,3.8966214392214444e-05,0.08115125955522882,7.580230716858522e-05,0.09444435452092177,0.0002627092914020429,7.84944169697346e-06,0.00020339177761364926,0.04976055420657661,0.03500009957107167,0.014004577828436489,0.001272983463009672,0.00021801251686985222,0.001078893823742933,0.0011884953213584,0.0018441284910011714,0.0010383177174831575,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,3743817492.5243754
0.010687499999999999,1.7045228854399235,1564.2894066500742,0.2606083356896441,129999.99999999999,0.7160499785294553,0.0024774858723254525,4.134018885048844e-05,0.07927305197036487,8.0299828093983e-05,0.09539790362349021,0.0002823497223563786,7.3617761424144384e-06,0.00020133316005720373,0.050447724205836195,0.03570560612481897,0.013427063136954761,0.001301239903254254,0.0002113139830254132,0.0010739433507851758,0.0011337328870712556,0.001831155328532168,0.0010570729189653706,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,3877793796.431968
0.0106904296875,1.7186176914714562,1576.8309765164977,0.2584710226851427,129999.99999999999,0.7161607326154656,0.0024837866376634732,4.381763957579848e-05,0.07740186369171916,8.498938853534033e-05,0.09634177101643175,0.00030317372720039415,6.894661463943125e-06,0.0001991218861567422,0.05112872656305775,0.03641765156753995,0.012858746377439268,0.0013274861984091833,0.00020458810174836463,0.0010680996874272608,0.0010783546193672867,0.0018148457960773202,0.0010753005910039,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,4010370334.618663
0.010693359375,1.7325436644224854,1589.2194972371078,0.2563934643849082,129999.99999999999,0.716270864339406,0.0024896578020291694,4.6399072974532376e-05,0.0755391540637593,8.987414279631302e-05,0.09727520616927639,0.0003252186739164603,6.448730483672672e-06,0.00019675529183287024,0.0518026648996539,0.037135994985272223,0.01230025988963284,0.0013515257056184622,0.0001978483854958483,0.001061339675010985,0.0010226523526061567,0.001795186748422027,0.0010928935204802465,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,4141018397.04663
0.0106962890625,1.7462908563988901,1601.4467664123736,0.2543750777206929,129999.99999999999,0.716380181183202,0.002495083356435392,4.9084612502319134e-05,0.07368640130220575,9.495697271513602e-05,0.09819746354091652,0.0003485194678121439,6.0244037510268035e-06,0.00019423071973626358,0.052468620181410616,0.037860382161025184,0.011752218193320929,0.0013731706621697298,0.000191108469658228,0.0010536427747712745,0.0009669166337257126,0.0017721918985024203,0.0011097409921378774,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,4269189408.42628
0.01069921875,1.7598494431077922,1613.5047192181953,0.25241526998749797,129999.99999999999,0.7164884908393491,0.0025000480499607785,5.187397832090101e-05,0.07184509668258923,0.00010024046494888898,0.09910780629480806,0.0003731081478690059,5.62189553307184e-06,0.00019154561859202713,0.05312565412404381,0.03859054595622351,0.011215213948280515,0.0013922447468616038,0.0001843820132999626,0.0010449914521196413,0.0009114331966706305,0.001745902738709481,0.001125729819760843,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,4394317121.90327
0.0107021484375,1.7732097629553678,1625.3854580463405,0.2505134370448315,129999.99999999999,0.7165956025103747,0.002504537534039974,5.4766469857877497e-05,0.07001673827090746,0.00010572688699210465,0.10000551011365649,0.00039901348540450813,5.2412240023594295e-06,0.00018869766624645494,0.05377281306214917,0.03932620678287354,0.010689813955609553,0.0014085856083967197,0.00017768259895265405,0.00103537156749874,0.0008564794890088,0.001716389028079389,0.001140745491625747,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,4515820289.295408
0.010705078125,1.786362357675811,1637.0812830563127,0.24866896148514483,129999.99999999999,0.7167013282132044,0.002508538505369102,5.776095166725947e-05,0.06820282424778724,0.00011141816167874648,0.10088986707146227,0.0004262605906311096,4.882225108826964e-06,0.0001856849128793625,0.05440913226909897,0.04006707316321064,0.01017655525468164,0.0014220473087270692,0.00017102363300895132,0.0010247727658483474,0.0008023213268509695,0.0016837488138225915,0.0011546734171583315,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,4633105844.594895
0.0107080078125,1.7992980142285082,1648.5847234874248,0.24688121078701045,129999.99999999999,0.7168054840671276,0.0025120388454987776,6.085584295059274e-05,0.06640484588958491,0.00011731583991566742,0.10176018951740459,0.0004548705327201013,4.544569503259083e-06,0.0001825059397884886,0.05503364070563775,0.040812842371541355,0.009675941370960534,0.001432502627666013,0.000164418248262647,0.0010131888557846826,0.0007492097529359793,0.0016481079670581755,0.0011674002582239224,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,4745572629.350525
0.0107109375,1.81200780764941,1659.8885695462498,0.24514953547338358,129999.99999999999,0.7169078915440082,0.0025150277551714904,6.40491110493249e-05,0.06462428028110372,0.00012342107141046424,0.10261581392347968,0.00048485997884882494,4.227781796383705e-06,0.00017916002824397304,0.055645366164892664,0.04156320115097259,0.009188438769712112,0.0014398451750116065,0.00015787921009703312,0.0010006181689812123,0.000697378168925125,0.0016096192253463508,0.0011788153250920958,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,4852615677.383882
0.0107138671875,1.8244831444929401,1670.9859046499407,0.243473267297765,129999.99999999999,0.7170083786599684,0.0025174958814858546,6.73382691598679e-05,0.06286258284464222,0.00012973457318927374,0.10345610464621113,0.0005162408574342116,3.931261392887601e-06,0.00017564733219282473,0.05624334077152229,0.04231782649581102,0.008714473569208167,0.001443991258045285,0.0001514188277412132,0.0009870638899762006,0.000647039806581241,0.0015684607481972076,0.0011888120139935548,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,4953631061.704123
0.010716796875,1.8367158064540645,1681.8701377710715,0.2418517174831672,129999.99999999999,0.7171067810889651,0.0025194354360369344,7.072037845465645e-05,0.061121179778506285,0.00013625659575203672,0.10428045755222853,0.0005490200503473284,3.6543041338420333e-06,0.00017196904810323367,0.05682660678307808,0.04307638648871697,0.008254428564307371,0.0014448814556593487,0.00014504887189496795,0.0009725343467305457,0.000598385593733266,0.0015248342056561042,0.001197289260488616,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,5048021288.383657
0.0107197265625,1.8486979937181203,1692.5350355957999,0.24028417504039706,129999.99999999999,0.71720294318049,0.0025208403022881297,7.419205471704601e-05,0.05940146050453313,0.0001429868867848202,0.10508830345813974,0.0005831991183851273,3.396124012014627e-06,0.00016812757500723653,0.05739422263264927,0.04383854118030289,0.007808640607345222,0.0014424818555286538,0.00013878049987076568,0.0009570432527133191,0.000551582460015338,0.0014789624337592088,0.001204152980743324,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,5135201200.821717
0.01072265625,1.8604223675504599,1702.974754175607,0.23876990519323427,129999.99999999999,0.7172967188659655,0.002521706130573137,7.774947951711753e-05,0.057704770228268074,0.0001499246524408077,0.10587911133693602,0.0006187740636757243,3.1558742878516757e-06,0.00016412665784905004,0.05794526914380209,0.044603943497861016,0.007377398388131139,0.0014367849175930317,0.00013262418922174564,0.0009406098920817692,0.0005067721147124257,0.0014310867035386302,0.001209317471396832,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,5214604333.93772
0.0107255859375,1.8718820916105698,1713.1838697250382,0.2373081479385245,129999.99999999999,0.7173879724412288,0.002522030419302023,8.138841587163452e-05,0.05603240271695149,0.0001570685163124431,0.10665239124616524,0.0006557351320456444,2.932667423332532e-06,0.00015997150758530993,0.05847885584198637,0.04537224016936064,0.006960940648643283,0.0014278099354852515,0.00012658968062320057,0.0009232592406138687,0.0004640703151394136,0.0013814636617772002,0.0012127067381133877,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,5285689632.488737
0.010728515625,1.883070871457674,1723.1574081952404,0.23589811676898442,129999.99999999999,0.7174765792156778,0.002521812581148386,8.510422824699563e-05,0.05438559339925755,0.0001644164763448539,0.10740769693722424,0.0006940666577166078,2.725593359056796e-06,0.00015566889210929914,0.05899412728120973,0.046143072648819276,0.0065594548608743815,0.001415603077167678,0.00012068593055925206,0.0009050220163999576,0.0004235666294060884,0.001330362011364143,0.0012142557232223924,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,5347948422.32566
0.0107314453125,1.8939829917082835,1732.8908732371253,0.2345389975855789,129999.99999999999,0.7175624260220573,0.002521053993218827,8.889190668160177e-05,0.052765512886730294,0.000171965860082033,0.10814462811026716,0.0007337469520595811,2.5337357789484566e-06,0.00015122719296665628,0.05949026930107242,0.046916078029648874,0.0061730763883942625,0.0014002369965969881,0.00011492107414351643,0.0008859346558520244,0.0003853246828048251,0.0012780590064645828,0.0012139114041001728,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,5400911499.65946
0.010734374999999999,1.904613350311678,1742.3802721599714,0.23322994782468803,129999.99999999999,0.7176454115843892,0.0025197580304452674,9.274609472613576e-05,0.0511732610101512,0.00017971327878835014,0.10886283228525544,0.0007747482375447141,2.3561861290892984e-06,0.00014665642396333037,0.059966515127357976,0.047690889933600884,0.005801888143763065,0.0013818100193288439,0.00010930239818015907,0.0008660392122849065,0.0003493828630415034,0.0012248368424780003,0.0012116337361344643,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,5444156183.063061
0.010737304687499998,1.9149574894276473,1751.6221394923466,0.23197009582294503,129999.99999999999,0.7177254467450102,0.002517930081688363,9.666112082925067e-05,0.049609861454820214,0.000187654581144049,0.10956200626641681,0.0008170366275106911,2.1920552753356366e-06,0.00014196820909252774,0.0604221512293719,0.048467139364449636,0.005445920745178582,0.0013604449161730378,0.00010383632435711143,0.0008453831761003429,0.00031575544672653524,0.0011709790227411117,0.0012073964171905344,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,5477313157.6640835
0.010740234374999998,1.9250116224217526,1760.6135577630243,0.23075854043964591,129999.99999999999,0.7178024545549827,0.0025155775482902285,0.0001006310327341613,0.04807625706725747,0.0001957848073688763,0.11024189718462123,0.0008605721519495618,2.0404827925443153e-06,0.00013717571866946228,0.06085652284912641,0.04924445551748591,0.005105153166915842,0.0013362872898700661,9.852840226317419e-05,0.000824019217400051,0.0002844340984999388,0.001116766783086089,0.0012011874543777694,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,5500072932.210538
0.010743164062499998,1.9347726565370864,1769.3521751406854,0.22959435095308045,129999.99999999999,0.7178763702351223,0.0025127098250610548,0.0001046496344005605,0.04657330589247596,0.0002040981447770996,0.1109023031097185,0.0009053088291686846,1.9006439718398683e-06,0.00013229356409531415,0.06126903912125213,0.05002246653817054,0.004779513869447023,0.0013095036098485047,9.338331174091727e-05,0.0008020048536077373,0.0002553896853282739,0.001062475651788299,0.001193009518470704,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,5512191728.424362
0.010746093749999998,1.9442382108565408,1777.8362196023888,0.2284765672431165,129999.99999999999,0.7179471410174671,0.002509338263921848,0.00010871052492742918,0.04510177798624463,0.00021258788590332284,0.11154307323246733,0.0009511947829431109,1.7717547083452552e-06,0.0001273376532044982,0.06165917770806474,0.050800800225794876,0.004468882386859783,0.0012802789390422148,8.840487393257238e-05,0.0007794020463388106,0.00022857434220256218,0.0010083722163538968,0.0011828800764106904,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,5513496628.777079
